Source_ID,RA(J2000),DEC(J2000),Source_Type,F100,e_F100,F131.25,e_F131.25,F143.75,e_F143.75,F156.25,e_F156.25,F168.75,e_F168.75,Spectral_Index,e_Spectral_Index
21CMA-DDR1-J035522+865127,03:55:22.01,+86:51:26.7,P,0.0847249605134684,0.0188154658543829,0.0708269965097948,0.0104917097217432,0.074710105765131,0.015530915428812,0.060147769591244,0.0079040206858895,0.0515978036375183,0.0050561928353394,-1.0294921334235627,0.4178483994921798
21CMA-DDR1-J094054+851528,09:40:54.31,+85:15:27.8,P,0.0971626501388891,0.025658271316715,0.0922508701067646,0.0194592738114429,0.0788613098500473,0.01807642007412,0.0847902476193851,0.0184514614884913,0.05767651407796,0.016362691894547,-0.7235829854839894,0.644944531938295
21CMA-DDR1-J033554+864019,03:35:54.25,+86:40:19.4,P,,,,,0.0340879010361844,0.0095629068398596,0.0312317479677462,0.0087130112160668,0.0282108464973836,0.0052953143504424,-1.1927325554165955,2.071718474797369
21CMA-DDR1-J042946+870542,04:29:46.45,+87:05:41.9,P,0.9181078500468196,0.0323902510895494,0.7549101605954356,0.0118283745031503,0.7179694245278432,0.0101700828826022,0.6919298924317953,0.0134522185203197,0.6742809986173957,0.0098371307927802,-0.5343068227438409,0.0605160823430622
21CMA-DDR1-J053517+871828,05:35:16.83,+87:18:27.6,P,,,0.054454006579532,0.0160974297696081,0.0409381068962243,0.0106391664807575,0.0476289474133629,0.0131782589001655,0.0369663718955061,0.0073644714753143,-1.2428519394984632,1.3196610738203316
21CMA-DDR1-J073447+870509,07:34:46.64,+87:05:09.4,P,0.1130155093492961,0.0256093927475018,0.1398717843097641,0.0279467643794099,0.1107179520750201,0.0145759857566797,0.1056374065761143,0.0161237698684652,0.1002448311219934,0.0101861183126484,-0.4203445152299502,0.4399344366973013
21CMA-DDR1-J080357+865308,08:03:57.15,+86:53:08.2,P,,,0.0714869885106361,0.0201896619678779,,,0.0671973056013274,0.0130073891155382,0.0618350995265387,0.0115247783687696,-0.5779596720762903,1.34642903287958
21CMA-DDR1-J062202+871953,06:22:01.78,+87:19:53.2,P,4.799354791117336,0.1086841795469895,3.597944373427422,0.0516696899550924,3.413098374427588,0.0716807262239047,3.27976084030107,0.0503444425298995,3.109180703861413,0.052131085356362,-0.7861611842622378,0.0490931790432024
21CMA-DDR1-J044834+871330,04:48:34.02,+87:13:29.7,P,,,0.0537821973453038,0.0102228304146416,0.0451995398467327,0.0058935903472546,0.0482340996099597,0.0056575012013554,0.0457879324022475,0.0043452458906783,-0.3575607725898875,0.7249411310268533
21CMA-DDR1-J072607+871151,07:26:06.82,+87:11:51.4,P,2.6605038713543814,0.0503561284581842,1.8346509370088937,0.0313556209040768,1.7414459405456708,0.0308365783199359,1.6808485269508235,0.0251619245362887,1.5630930723421386,0.018891804565032,-0.9644783611736042,0.0407579311506339
21CMA-DDR1-J054546+872333,05:45:46.14,+87:23:33.2,P,0.2421761619172947,0.0341196001490007,0.2525517999341355,0.014471764493499,0.2355772285859269,0.0093459668473309,0.2385839506400591,0.0099428809353322,0.2305596084403989,0.0073395438262901,-0.2027633837553862,0.1874159651821103
21CMA-DDR1-J051910+872114,05:19:09.91,+87:21:13.9,P,,,,,0.0510509251015894,0.0111682766106813,0.0619659616210844,0.0138222303228858,0.0448279052326468,0.0079488086917112,-0.9664855597809516,1.7492450446161976
21CMA-DDR1-J091140+860739,09:11:39.97,+86:07:39.4,P,1.0801777805192436,0.0274649956683452,0.7599934546034316,0.0181788659809271,0.6610377041978696,0.0132065476209665,0.5208783175208969,0.0117105362658411,0.5685039230819908,0.0120948027311971,-1.3578768088727913,0.0592676490332157
21CMA-DDR1-J073532+870923,07:35:31.75,+87:09:22.6,P,0.1076350784180615,0.0275665580390427,0.1172379967101818,0.0352110862278164,0.1026289518107833,0.0267149720189434,0.0839043735545288,0.0193071697195822,0.074812611158782,0.0159560812532609,-0.7145090324026151,0.6007630230164718
21CMA-DDR1-J094340+852235,09:43:39.67,+85:22:34.5,P,0.1031399450037442,0.0200957329363129,0.1115694199843282,0.0145457118423455,0.1088662751553777,0.0127585971765017,0.1464958007904003,0.027658119661817,0.0815400664734636,0.0153500163730517,-0.0482544165914134,0.4675575899013811
21CMA-DDR1-J085418+862614,08:54:18.08,+86:26:14.1,P,0.1339718402246151,0.0232633595838655,0.1298153120398743,0.012226453472747,0.1228597663410832,0.0090171464707648,0.1104250678938325,0.0112514528285819,0.1162180259797743,0.0078091158198286,-0.3642453041867689,0.301934700895725
21CMA-DDR1-J081903+865204,08:19:02.52,+86:52:03.6,P,0.2724439189542882,0.015505113815946,0.2259576213186012,0.0124004764407533,0.2099943183267384,0.0095253453283546,0.1940029758050673,0.0087338326506337,0.1727618004039613,0.0071888652859268,-0.857965740892773,0.1273541904122845
21CMA-DDR1-J040658+870559,04:06:57.56,+87:05:58.8,P,0.0809319094678556,0.0137326682000578,0.0795655234152491,0.0064724500102907,0.0808121883282281,0.005151803638878,0.0671922080235787,0.0043762572898316,0.0708954751813541,0.0033251549272657,-0.4435882221463653,0.2561017256181473
21CMA-DDR1-J075715+870438,07:57:14.78,+87:04:38.0,P,0.4263461718693612,0.0208398034095273,0.364381253603863,0.0182960879852294,0.3594825314946537,0.0146323601146723,0.3566022018994958,0.013276276810757,0.3224203252685491,0.0086639449381644,-0.5068399502226212,0.1017940817271999
21CMA-DDR1-J060206+872858,06:02:06.29,+87:28:57.8,P,,,0.1970557020546874,0.0154187886210334,0.2356224905386048,0.0144299041266669,0.2045832625563928,0.0094013961404308,0.2056773189475936,0.0080296385898285,-0.1680188756643945,0.3056360954887613
21CMA-DDR1-J060033+873032,06:00:33.27,+87:30:32.0,P,0.4804405197667412,0.0352737694652577,0.2548112337189885,0.0182405764214975,0.1978551710023017,0.0138499923547607,0.2031220220587221,0.0102574812064033,0.1801514110848709,0.0072438744012579,-1.7904903411960706,0.1519650776714398
21CMA-DDR1-J065003+872500,06:50:03.04,+87:25:00.3,P,,,0.0538177793337982,0.0117558638269335,0.0444028878757888,0.0111947655373147,0.0426239496512716,0.0098595093464816,0.042501956925484,0.0077983386303365,-0.8839587859880842,1.0923864513452688
21CMA-DDR1-J042641+871610,04:26:40.83,+87:16:10.4,P,0.4789718032738689,0.0170049525772706,0.3558547493644032,0.0063272016757904,0.3315100807777574,0.0062736777367378,0.3210219519648499,0.0075985835204582,0.3108929388720589,0.0055563397343655,-0.7397228067292926,0.0669531343323477
21CMA-DDR1-J093112+855042,09:31:11.91,+85:50:41.7,P,0.2334772006261905,0.0232511800983551,0.1939948155628063,0.0174506634021902,0.1612020167874956,0.0142792988351037,0.1224097089298321,0.013835006001942,0.1314555559137403,0.0115893191813638,-1.218075131798127,0.2398054532183905
21CMA-DDR1-J080931+870208,08:09:31.19,+87:02:08.5,P,2.282817551961466,0.0726798276364224,1.7325955610879902,0.0316385341103392,1.6545600307492645,0.0369495335891782,1.5864345346815425,0.0284781080011728,1.4198650612898698,0.0292011847892962,-0.8294284450977265,0.0649430416800353
21CMA-DDR1-J084824+863803,08:48:23.92,+86:38:03.1,P,0.0702418428285794,0.0138638367678568,0.0830180995970405,0.0085385331189975,0.0731015088371835,0.0072245547815249,0.0664445003367793,0.0076849614514733,0.0695272776554459,0.0057402403954594,-0.2953129884050023,0.3505246326998319
21CMA-DDR1-J022630+854953,02:26:30.49,+85:49:53.3,P,,,0.097107968344053,0.0293007934593555,0.0898086420271251,0.0252050244638241,0.1024990914608725,0.0307187746124431,0.0527478209057731,0.012350494806315,-2.30486647504771,1.4377658991173097
21CMA-DDR1-J024619+861831,02:46:19.22,+86:18:31.3,P,0.7561261234540995,0.0529290351844706,0.6076196528843574,0.037393906346068,0.5564278350236426,0.0352200138115006,0.4619719549090249,0.0223279481227472,0.4919365672506706,0.0239972799231463,-0.9251674591331182,0.1528061161344
21CMA-DDR1-J053231+873142,05:32:31.32,+87:31:42.0,P,2.9669967187883386,0.0636702501223957,2.272186590757882,0.0328196095568312,2.133951720393384,0.0393441002548853,2.050547206572716,0.0313910814166685,2.0141341300977675,0.0251636396169169,-0.7022162811776276,0.0439032698953898
21CMA-DDR1-J055427+873325,05:54:27.49,+87:33:24.6,P,0.4060748954652701,0.0330900372119773,0.2928815295077971,0.0189769343219803,0.278533449817207,0.0146074375052487,0.255562035134449,0.0135450476873405,0.1562235583428279,0.0079736349977052,-1.7059171021097896,0.1714982840951206
21CMA-DDR1-J065218+873028,06:52:18.43,+87:30:28.2,P,0.1021830334959131,0.0254883601836587,0.0932449470904795,0.0184705611666027,0.1177472949046142,0.0178647314770528,0.0684006622422586,0.0114917372175445,0.0664898965578177,0.0077310568260841,-1.0887629217036396,0.4852300824894195
21CMA-DDR1-J051216+873006,05:12:16.35,+87:30:06.5,P,,,,,0.0426929389443285,0.0115070540563673,0.0406344382917687,0.0122876733577954,0.0408349342138157,0.0086452634804275,-0.261753753298219,2.1273993190369955
21CMA-DDR1-J093034+855856,09:30:33.95,+85:58:56.2,P,0.2223192274595199,0.0164103718609983,0.1973534832697797,0.0131949450342086,0.1773687317481358,0.0111804395568145,0.1524504334911804,0.0109288284861321,0.156182603202074,0.0099187801067225,-0.7484730018818941,0.1743974027037388
21CMA-DDR1-J045719+872853,04:57:18.51,+87:28:53.2,P,0.4510064435404404,0.0154434780886228,0.3348118497915511,0.0090961441992236,0.3008204365030172,0.0061773706085843,0.2871263298057294,0.00768937002009,0.2805841199208872,0.005371909203512,-0.8810060822422212,0.070414318000152
21CMA-DDR1-J074907+871547,07:49:06.60,+87:15:46.9,P,,,,,0.0449925840806261,0.0114266051629179,0.0434072482108451,0.0097953540766762,0.0373340664760684,0.0064179266609045,-1.2443136602089204,1.878830396774233
21CMA-DDR1-J040444+871536,04:04:44.20,+87:15:35.9,P,0.1105808450358956,0.0216623496305521,0.1037615923009847,0.0096210782560866,0.0940713588869789,0.0071368269044104,0.1006537534748539,0.0073464165326228,0.0942419617383232,0.0052449614488721,-0.2720899230692978,0.2976875772745415
21CMA-DDR1-J040700+871721,04:06:59.52,+87:17:21.0,P,,,,,0.041709447078196,0.0100487965273824,0.0367671798508308,0.0102939230213562,0.0368631746059046,0.0062831783920578,-0.7209021685451913,1.8232300168333675
21CMA-DDR1-J024504+862229,02:45:04.10,+86:22:29.2,P,0.202383967516316,0.0529861613686083,0.223314368368037,0.0518256102604375,0.1851242102487553,0.0376688789869582,0.130209386440492,0.0148656152958081,0.1960340010749728,0.0222629058082158,-0.338368403763136,0.5038823567657144
21CMA-DDR1-J032624+865625,03:26:23.81,+86:56:25.1,P,,,0.0315057727597245,0.0101946915613965,0.028271942689462,0.0075566460625989,0.0258006885046754,0.0063476388103764,0.0265369914395828,0.0054683828374271,-0.6395580494018908,1.399206656155807
21CMA-DDR1-J071339+872907,07:13:38.69,+87:29:07.3,P,0.2943529688027952,0.0215279556725401,0.2968914589956171,0.0078994670849834,0.2954028436505655,0.0073980265186691,0.2934473939860019,0.0076879144424673,0.2932482529487316,0.0067001263426686,-0.0325693716163835,0.1069208463246859
21CMA-DDR1-J071720+872811,07:17:20.10,+87:28:11.4,P,0.2828253670921625,0.0294518706088506,0.1741426549064205,0.0082429546512889,0.1735957823392334,0.0075751138496799,0.1659337933077712,0.0077426123408931,0.1668963331546533,0.0065252401629754,-0.6630977303281814,0.1723718712673106
21CMA-DDR1-J060326+873732,06:03:25.98,+87:37:31.7,P,0.0707878914377571,0.0219657740043288,0.0805450512240741,0.0204804072718421,0.0777418665192818,0.0173477956594885,0.0757921635763895,0.0129915180291411,0.0694240081126248,0.0058553176023732,-0.2128512978512709,0.534825375991308
21CMA-DDR1-J093645+855549,09:36:45.30,+85:55:48.7,P,,,0.0751000243631702,0.0228809000551329,0.0681029510876082,0.0199053092101901,0.0612105531014483,0.0172436392917908,0.0522897182613107,0.013093602929968,-1.4433824874080936,1.4882991868411088
21CMA-DDR1-J041252+872046,04:12:52.23,+87:20:46.4,P,,,0.0633846669848062,0.0165259047692068,0.0566955535192567,0.0086917148343895,0.052604107280566,0.0073009367419269,0.0653616405922956,0.007194826134714,0.4917102163158184,0.9011068501437598
21CMA-DDR1-J035128+871831,03:51:27.50,+87:18:31.3,P,0.2826661183833166,0.0298649075214015,0.1371080505822386,0.0094600614656573,0.1150319790664508,0.0065452534590329,0.1051599786364352,0.0091475734424616,0.1036781391853018,0.0049990874728807,-1.7003511036257202,0.200698068077145
21CMA-DDR1-J035205+871324,03:52:04.68,+87:13:24.0,P,0.1195678738005808,0.0234212676303026,0.1232807765981996,0.0086186215096024,0.1095447231070573,0.0067368978152818,0.1024362917873327,0.0081945046315103,0.10111287332299,0.0053308362980078,-0.5840261711617699,0.270536704113936
21CMA-DDR1-J035144+871621,03:51:44.43,+87:16:21.3,P,,,0.098238030890458,0.0089786560950818,0.0817681783206045,0.0064495186010125,0.0762530177532901,0.0097995623733529,0.0682681314593821,0.0051044823941294,-1.3755894535439082,0.4469004375520769
21CMA-DDR1-J052528+873705,05:25:28.29,+87:37:04.9,P,0.5686261170183279,0.0523992006003605,0.5683732519592114,0.0205495282680852,0.5816048391254769,0.016845967415831,0.5785349459909326,0.0152192492453962,0.6164498949491717,0.0167967198551073,0.2165854077644815,0.1333994897745508
21CMA-DDR1-J093449+855959,09:34:48.80,+85:59:59.0,P,,,0.0821877901813155,0.0266879509475207,,,0.0588613319199065,0.016710504401541,0.0448446070584417,0.0123806667056778,-2.3548399060955245,1.6803263820987016
21CMA-DDR1-J083233+865949,08:32:32.64,+86:59:48.9,P,,,0.0425844156765818,0.0120965264962304,0.0463474318997831,0.0140209902488551,0.0322478104699042,0.0105016078556401,0.0292866214840136,0.0090343766171293,-1.7008677665783023,1.588002179232978
21CMA-DDR1-J085901+864053,08:59:00.95,+86:40:53.0,P,0.0427479599717931,0.0132133331775272,0.0536440799732213,0.0169955737505408,0.0405135620861647,0.011129913425002,0.0347256229207159,0.0082674367184645,0.0368020114903567,0.0053415876640113,-0.4761144233818367,0.6189861761100122
21CMA-DDR1-J042533+872646,04:25:32.61,+87:26:46.1,P,0.2293281590552707,0.0192688833537836,0.2117493089779436,0.0085498810160772,0.2211608128392765,0.0070192584008794,0.212037362112948,0.0063824227461046,0.2148699755643251,0.00481591239655,-0.0731877091765955,0.1254948660400721
21CMA-DDR1-J042131+872803,04:21:30.81,+87:28:03.4,P,0.1629092652222604,0.0220254842941187,0.1510556990103918,0.0082614443973529,0.15478308530522,0.0071503174211936,0.1438067706587826,0.0062482096070058,0.1515379310439152,0.004892032939561,-0.0934945029539968,0.1856265000858714
21CMA-DDR1-J044057+873037,04:40:57.18,+87:30:36.6,P,0.0702594650895764,0.0137850487540592,0.0590150417973949,0.0123849826441698,0.0419303978433027,0.0060139454766495,0.0387067677989924,0.0051333273778386,0.042972469928615,0.0059275914578367,-1.102515048365925,0.4326592882186997
21CMA-DDR1-J015123+850028,01:51:22.69,+85:00:28.1,P,0.560616141720529,0.0345963238472367,0.4821757784039159,0.0410646995617756,0.5171291978688672,0.0378513639573323,0.6509668894422089,0.0622793352899857,0.3764237137274481,0.041326271807102,-0.2669826222448195,0.1848910647234319
21CMA-DDR1-J031816+865635,03:18:15.69,+86:56:35.2,P,,,0.0361450281390325,0.0108896455235031,0.0281901672306336,0.0075007577101674,0.0280776558587816,0.0068741821344444,0.0258290524932282,0.0067187672387333,-1.1689440645098952,1.486267798872152
21CMA-DDR1-J073955+872554,07:39:54.74,+87:25:54.5,P,0.0385928062594527,0.0117508138706718,0.0445693465829846,0.0112611597121897,0.0407207561159448,0.0094954208937032,0.0399698254595578,0.0094959948744464,0.0362387056460078,0.0066007202699088,-0.1961122735276745,0.6404278929351531
21CMA-DDR1-J082330+870800,08:23:30.14,+87:07:59.7,P,0.2636091424092041,0.0241737402595327,0.1976083734998667,0.0140264075926085,0.1846871130588461,0.0123146846117017,0.1861629999850874,0.009694498788706,0.1610003146813723,0.0107305836958906,-0.83594623637768,0.1975376437676667
21CMA-DDR1-J030621+864756,03:06:20.81,+86:47:56.4,P,,,,,0.0232943879303457,0.0075114954225848,0.0232111713072245,0.0070802349867345,0.0235257338901222,0.0059393609192512,0.0684227766983165,2.538128590644947
21CMA-DDR1-J040107+872055,04:01:06.52,+87:20:55.3,P,0.2707533245017816,0.0238642270181872,0.2168959495063928,0.0083019049547421,0.2015389282709735,0.006897302622952,0.2105308327905349,0.007582563184122,0.209071860770368,0.0048684867020607,-0.2607682642588671,0.1284212609833701
21CMA-DDR1-J092943+861233,09:29:42.76,+86:12:33.3,P,0.1001584952004224,0.0233035413541479,,,,,0.0566724879749068,0.0138702353111917,0.0549783168043563,0.0082225835944399,-1.162226434372321,0.5230534228458319
21CMA-DDR1-J024859+863801,02:48:59.32,+86:38:00.6,P,0.1349831750868956,0.0202362926733325,0.1521482827855369,0.0145988629764268,0.1348646530966351,0.0097606065484075,0.116651764957046,0.0111906298444116,0.1258697953787788,0.0087792433688312,-0.3534578308728902,0.2838612904609411
21CMA-DDR1-J030614+865306,03:06:14.11,+86:53:06.2,P,0.1158304671563439,0.0178580137049226,0.1256271645040368,0.0096560376502855,0.1244590705584061,0.0063621571669331,0.1133044502858028,0.0078349863792661,0.1248612633944971,0.0060820014761641,0.0243137809657959,0.2438361620222899
21CMA-DDR1-J065535+873956,06:55:34.87,+87:39:55.9,P,,,,,0.050565658174333,0.0115114916362602,0.0482922448225493,0.01071566030416,0.0519847034085468,0.0052914444351944,0.2873413689991341,1.4791689021886083
21CMA-DDR1-J092018+862853,09:20:17.77,+86:28:52.5,P,4.004375668107852,0.1416251711941559,3.016347141268501,0.0635324636272169,2.671815475749552,0.0828109061956177,2.289790530032805,0.0468461174656173,2.330328881236252,0.0614784449052585,-1.154247721108904,0.0751755814495153
21CMA-DDR1-J061711+874439,06:17:10.62,+87:44:39.4,P,,,0.0389939199360324,0.0122380775445073,0.0362496301423156,0.0097733561789268,0.0359599934898709,0.0079731445649017,0.0320582927878469,0.0052172497906174,-0.7752586375858482,1.2619860634756026
21CMA-DDR1-J050520+874154,05:05:19.91,+87:41:54.3,P,0.2400247310604913,0.0155039609017861,0.2029331938740608,0.0105944528584609,0.1873289489335801,0.0059880261064298,0.1807212323625777,0.0061923515535474,0.1921058057563405,0.0052535216336282,-0.3752759367606108,0.1215520013281976
21CMA-DDR1-J063638+874434,06:36:38.21,+87:44:33.6,P,0.2077831332401284,0.0146460827209987,0.1641777527105353,0.0078146184610307,0.1509615580736383,0.006394535878678,0.1572829987484384,0.007941786183377,0.1494514539931663,0.0044251584867631,-0.5339958005571411,0.1308837869876152
21CMA-DDR1-J070327+874114,07:03:26.95,+87:41:13.5,P,0.3821290157623384,0.0125793176788674,0.3029987181442463,0.0107919468184883,0.3189288149838161,0.0098709351029922,0.3090812666757631,0.0085623165341576,0.3095254927218698,0.0078629580898561,-0.3816461711354116,0.0752668965593805
21CMA-DDR1-J072444+873645,07:24:43.92,+87:36:45.2,P,0.2583683689910584,0.0127590308660665,0.2091166919756822,0.0084107805007308,0.1966887632406308,0.0081554925912493,0.1982255742913844,0.0069081861497034,0.1917775073791742,0.0060363868484308,-0.5359367955582209,0.1050556715181879
21CMA-DDR1-J081441+871958,08:14:41.10,+87:19:58.3,P,0.0604248781630074,0.0141602112237791,0.0621130731707234,0.0127504073863262,0.0633585862736245,0.0166511181414162,0.0576794162987703,0.0138403001958028,0.0816059900501107,0.0117739428400112,0.5420630044188899,0.5032061219292696
21CMA-DDR1-J094357+860151,09:43:56.59,+86:01:50.5,P,0.4199695565235379,0.0167819141672532,0.3055920435478433,0.0138997474318056,0.2802120178291792,0.0127262227610274,0.2472767776934981,0.011018422209663,0.2213177413995749,0.0095662051004073,-1.2040058850215916,0.1020996666266231
21CMA-DDR1-J100306+852635,10:03:06.12,+85:26:34.5,P,0.0545212540399385,0.0157370160115441,0.0795801990290501,0.0186075996576021,0.1002154456979558,0.0300556680330589,0.1077688524088004,0.0325519335943495,0.0653403889540147,0.0168161985086255,0.6615055554263796,0.6917715911515736
21CMA-DDR1-J075531+872821,07:55:30.56,+87:28:21.2,P,,,0.0310960681768605,0.0092646610826952,0.0384968546614322,0.0098972039386218,0.0413679630184066,0.0081755149722415,0.0420663408614179,0.0056687821637728,0.9869857772467522,1.143892300112255
21CMA-DDR1-J032317+871130,03:23:17.16,+87:11:30.0,P,0.0838291548356694,0.0154056333163458,0.0749462115343341,0.0137924365955458,0.0680891967053865,0.0071147217461538,0.0763009143801563,0.0098465185630592,0.0611919655501589,0.0048457247461184,-0.5843672809892998,0.3565211257490802
21CMA-DDR1-J065008+874626,06:50:08.23,+87:46:26.5,P,0.6213846272200474,0.0188643944135637,0.4942616064184296,0.0091664196796688,0.4649523256494499,0.00742626106121,0.4542499805453913,0.0093986040451317,0.4582235285609328,0.0060362318229772,-0.4984191024826267,0.0560675246941123
21CMA-DDR1-J074218+873553,07:42:17.62,+87:35:53.5,P,,,,,0.0255500937822979,0.0077799375093374,0.0286303465612144,0.007560347311299,0.0255761875042253,0.0057114729433561,-0.1191049682942216,2.3276092253477376
21CMA-DDR1-J092531+863159,09:25:31.13,+86:31:58.9,P,0.5819747600812953,0.1250455922814754,0.5149145117231104,0.0515695438879346,0.4501886586539845,0.0420014481309665,0.4091247208785394,0.0397969958714212,0.3936544908756466,0.035711344607875,-0.8971141204146895,0.3711888108788795
21CMA-DDR1-J033220+871809,03:32:19.81,+87:18:09.0,P,0.052882459320134,0.013375523659116,0.0534747594793145,0.0128696215340572,0.0505367190506515,0.0103177567110497,0.0508686941459564,0.0089316804426652,0.042974208878872,0.0036665837335881,-0.5048970974347912,0.4657555950939857
21CMA-DDR1-J044222+874258,04:42:21.63,+87:42:57.8,P,0.0404247624821389,0.0106907600344954,0.0515415897390687,0.0135236597476999,0.0488918820266384,0.0089213669538099,0.0509309536718552,0.0065225685763305,0.0519376142630071,0.0044825115531565,0.4059934379026991,0.4828785673868133
21CMA-DDR1-J061220+875024,06:12:19.91,+87:50:24.0,P,0.0447728673204717,0.0131361353791284,0.0532868109950129,0.0126711087703964,0.0474418730859973,0.008417141736711,0.0453956310427427,0.008312522629246,0.0427160097678856,0.0040061466931793,-0.2959770144643943,0.5182870418027871
21CMA-DDR1-J073813+873820,07:38:13.31,+87:38:19.8,P,,,0.0445606424453479,0.0129270864943116,0.048159549029952,0.0121592842296391,0.0376985249763577,0.008753468209916,0.0480569641751999,0.0085967478434563,0.1338587235158048,1.2469953597025532
21CMA-DDR1-J092900+862947,09:28:59.86,+86:29:46.5,P,0.568469220817451,0.0942786131189235,0.3814966951662411,0.0458202664150889,0.3021735148650372,0.0348288990315922,0.2762634670122031,0.0321588700636082,0.2547455582955474,0.024192554128684,-1.5636323135674854,0.3395793848420215
21CMA-DDR1-J015942+854232,01:59:41.63,+85:42:31.8,P,0.2071440559963593,0.0234290155910138,0.2435798528586109,0.0181113335211816,0.2359577213971547,0.0141592782951863,0.2568814595893692,0.0233808393559628,0.2009084091259013,0.0286051596413401,0.2076715970763507,0.2786445609162957
21CMA-DDR1-J100254+854040,10:02:54.38,+85:40:39.6,P,0.5115251044982209,0.0178734489085484,0.371796754841056,0.0137490002258346,0.42425714304995,0.0142823088577497,0.4573994211586897,0.0146863747776132,0.3508279035226128,0.0141150270115316,-0.4604362929888342,0.0883388772194763
21CMA-DDR1-J014701+851947,01:47:00.72,+85:19:46.7,P,0.1059792766890591,0.02092257712656,0.1017658634210846,0.0240974903019552,0.0793419362295137,0.0193222641615482,,,0.1256354876366258,0.0268019896013906,0.1452173159853313,0.5403773043389876
21CMA-DDR1-J063004+875323,06:30:03.62,+87:53:23.0,P,0.0512125934724811,0.0120959779200027,0.0558014688602388,0.0150367200164127,0.0542039363138139,0.0063005288043284,0.0509793296933402,0.0102501607144638,0.0542963971329939,0.0038116133246232,0.0711749645335165,0.4187565953355457
21CMA-DDR1-J064603+875157,06:46:02.89,+87:51:57.2,P,0.0618414227553937,0.0193953763576099,0.0588300577842961,0.0114029630639433,0.0551918164662903,0.0057433469299072,0.0601944569615098,0.0106411192482564,0.0553301102895201,0.0050912315804194,-0.1577214203956139,0.502623610340086
21CMA-DDR1-J093906+862143,09:39:05.77,+86:21:43.2,P,0.0647209600011273,0.016928469175858,0.0755847251404846,0.0212700543263687,0.0662401928927423,0.0168244232216955,0.0523350741567982,0.0134853693295687,0.0498272150196741,0.0115996281382234,-0.5451522545444308,0.6270932574947828
21CMA-DDR1-J042903+874401,04:29:03.12,+87:44:01.1,P,,,0.0358910017634479,0.0111432634817903,0.0370283931286323,0.0081550126353679,0.0344462714417015,0.0072731412261832,0.0284457044465254,0.0052569875195601,-1.1211861540396548,1.2777744942169915
21CMA-DDR1-J031803+871613,03:18:02.92,+87:16:13.4,P,,,,,0.0447555169170877,0.0107033262995793,0.0390477421628657,0.0088525524521941,0.0374327865727452,0.0038644277274348,-1.0261351792301263,1.536988201765475
21CMA-DDR1-J030037+870434,03:00:36.51,+87:04:33.6,P,0.0703330396618937,0.0146899169960576,0.0723820501708326,0.0145378728601171,0.0598425919461422,0.007078780354553,0.0610925071588987,0.0100576206979599,0.0548133264524115,0.0056084477365905,-0.5406779690272504,0.4190921549446237
21CMA-DDR1-J081539+873040,08:15:39.16,+87:30:39.6,P,0.227774619243034,0.0144863328200507,0.1768895180627508,0.0097888187158761,0.1793245260698028,0.0084508509218204,0.1779874186604356,0.0096343730118654,0.171137638871608,0.0078605216789657,-0.4944067106530015,0.141847523442589
21CMA-DDR1-J034138+873019,03:41:38.41,+87:30:19.4,P,,,,,0.033007866036082,0.010634051474404,0.0309939234479302,0.0088253877893292,0.0316269954065034,0.0067089643217567,-0.2092425256343157,2.3570306140877286
21CMA-DDR1-J061056+875742,06:10:56.15,+87:57:42.1,P,0.0409959087511791,0.0123228853635467,0.0392513371118111,0.0113621097617001,0.0284978043618109,0.0060510895808266,,,0.0247229683610687,0.0068078824022425,-1.0347031916703262,0.7575490386638402
21CMA-DDR1-J094017+862920,09:40:17.20,+86:29:20.0,P,,,0.0818514911231142,0.0213091789899736,0.084143939656518,0.0216054457721364,0.0705206838033177,0.0158234329903658,0.0688273186099521,0.0074674488220248,-0.8194996746133141,0.9985000789742604
21CMA-DDR1-J024121+865404,02:41:20.62,+86:54:03.8,P,0.069743847486379,0.0162439840419184,0.0842020860812939,0.0176884793572565,0.0597766471704417,0.0108067248226615,0.0829151816050715,0.0196394587837423,0.0576225701778266,0.008824856453999,-0.3793080788098519,0.5107085703896356
21CMA-DDR1-J040054+874303,04:00:54.11,+87:43:02.7,P,0.1590760386123337,0.0198496837172451,0.16349363242992,0.0077456211842104,0.1517052452668769,0.0059185470903805,0.1568068267313269,0.0057389795337742,0.1478591851131435,0.0042014701744422,-0.244388383461424,0.164699363251856
21CMA-DDR1-J061556+880033,06:15:56.13,+88:00:33.4,P,0.0363310135675798,0.0105085371189728,,,0.0331587848930492,0.0089858109262173,0.0321768035373042,0.0094382070884952,0.0260005856950111,0.0059306174394127,-0.5563677194899299,0.6823598567301647
21CMA-DDR1-J102046+851622,10:20:46.45,+85:16:21.8,P,0.1188578963072751,0.0223018749000005,0.0928088469985657,0.0191235394029807,0.0804348560895742,0.0187995543777139,0.1148928354630711,0.029397001249313,0.0942397164424154,0.0253578472786982,-0.427337016824924,0.5278903365691318
21CMA-DDR1-J084928+872050,08:49:27.56,+87:20:49.9,P,0.0538903935238637,0.012810977230648,0.0484613209560616,0.0106175330293972,0.0416396041491302,0.0084907860124288,0.0388110076027575,0.0076418811777781,0.0388198944576099,0.0055583572784889,-0.6826426059354532,0.5053150882977382
